# Describes mapping from Unicode Code pointer to Character code in cp855 (['Bulgarian', 'Byelorussian', 'Macedonian', 'Russian', 'Serbian'])
# [SourceInterval.begin] [SourceInterval.Size]  [TargetInterval.begin] (all in hexidecimal)
0 80 0
A0 1 FF
A4 1 CF
A7 1 FD
AB 1 AE
AD 1 F0
BB 1 AF
401 1 85
402 1 81
403 1 83
404 1 87
405 1 89
406 1 8B
407 1 8D
408 1 8F
409 1 91
40A 1 93
40B 1 95
40C 1 97
40E 1 99
40F 1 9B
410 1 A1
411 1 A3
412 1 EC
413 1 AD
414 1 A7
415 1 A9
416 1 EA
417 1 F4
418 1 B8
419 1 BE
41A 1 C7
41B 1 D1
41C 1 D3
41D 1 D5
41E 1 D7
41F 1 DD
420 1 E2
421 1 E4
422 1 E6
423 1 E8
424 1 AB
425 1 B6
426 1 A5
427 1 FC
428 1 F6
429 1 FA
42A 1 9F
42B 1 F2
42C 1 EE
42D 1 F8
42E 1 9D
42F 1 E0
430 1 A0
431 1 A2
432 1 EB
433 1 AC
434 1 A6
435 1 A8
436 1 E9
437 1 F3
438 1 B7
439 1 BD
43A 1 C6
43B 1 D0
43C 1 D2
43D 1 D4
43E 1 D6
43F 1 D8
440 1 E1
441 1 E3
442 1 E5
443 1 E7
444 1 AA
445 1 B5
446 1 A4
447 1 FB
448 1 F5
449 1 F9
44A 1 9E
44B 1 F1
44C 1 ED
44D 1 F7
44E 1 9C
44F 1 DE
451 1 84
452 1 80
453 1 82
454 1 86
455 1 88
456 1 8A
457 1 8C
458 1 8E
459 1 90
45A 1 92
45B 1 94
45C 1 96
45E 1 98
45F 1 9A
2116 1 EF
2500 1 C4
2502 1 B3
250C 1 DA
2510 1 BF
2514 1 C0
2518 1 D9
251C 1 C3
2524 1 B4
252C 1 C2
2534 1 C1
253C 1 C5
2550 1 CD
2551 1 BA
2554 1 C9
2557 1 BB
255A 1 C8
255D 1 BC
2560 1 CC
2563 1 B9
2566 1 CB
2569 1 CA
256C 1 CE
2580 1 DF
2584 1 DC
2588 1 DB
2591 3 B0
25A0 1 FE
